,seeds,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4152,calm,3hwmuMkQ6vUAtc6wW4tZ5E,0.0707,0.0297,3,-31.248,0,0.0501,0.99,0.927,0.0791,0.0311,72.594
4153,calm,4tm6TF4M8IRYpCx4b8UHjg,0.377,0.355,4,-15.608,0,0.0379,0.892,0.877,0.267,0.167,140.144
4154,calm,5sT8eFdPkvlAYvtP980AKP,0.169,0.491,7,-19.229,1,0.0743,0.747,0.961,0.385,0.0395,126.71
4155,calm,3p0zNc35zTKv36m8J00a5C,0.433,0.0142,2,-20.916,0,0.0467,0.987,0.963,0.0885,0.195,96.784
4156,calm,2bCSCY92HVIK9r5YmyRptd,0.0979,0.0608,2,-24.183,1,0.0413,0.856,0.945,0.0915,0.0373,66.423
4157,calm,0tSkoR5UsOrCJXL1YNf6N3,0.117,0.0259,9,-27.567,0,0.0397,0.974,0.973,0.0788,0.0358,73.165
4158,calm,0lddnpNjXwKdrFawL2Z6lI,0.274,0.0785,2,-18.112,1,0.0441,0.738,0.761,0.0945,0.0926,75.689
4159,calm,1XTGit7yBDPZu6ug7irIZ7,0.437,0.205,4,-19.309,1,0.0417,0.922,0.908,0.0855,0.24,92.369
4160,calm,25UKJg0TOVeuy5N0PYOGzf,0.107,0.581,11,-11.474,1,0.0431,0.922,0.901,0.629,0.0347,68.973
4161,calm,5s7Z7GiEQSxkYttW53VC5H,0.345,0.188,6,-14.388,1,0.0331,0.97,0.957,0.112,0.0386,135.881
4162,calm,2VUTIRXSvsPxPdb339Gpqt,0.135,0.324,7,-17.001,1,0.037,0.934,0.947,0.173,0.121,84.435
4163,calm,6txdmXVSNYU0UqKKtSOAj5,0.52,0.519,0,-14.153,1,0.0323,0.00959,0.785,0.0971,0.103,94.983
4164,calm,6qfLbB3VF1mzPrho1IMvWV,0.573,0.155,10,-25.691,1,0.0456,0.811,0.879,0.111,0.0568,110.015
4165,calm,6nUGlcOETUcGvWuqAliMeo,0.147,0.0648,10,-22.469,1,0.0359,0.947,0.847,0.0947,0.066,80.901
4166,calm,0yyMVgem0vtPt5YwhjIM1x,0.49,0.093,1,-22.266,1,0.0369,0.949,0.846,0.123,0.158,113.941
4167,calm,0T2XPHw9EbUYa37yWjpmil,0.263,0.318,4,-13.917,0,0.0342,0.16,0.817,0.113,0.0459,117.823
4168,calm,5jBrBnorz9CRjKPH0dPCx0,0.243,0.252,0,-9.891,0,0.03,0.934,0.925,0.121,0.102,100.311
4169,calm,0XfFRLi9G87t57kqZAzeef,0.114,0.0701,4,-23.417,0,0.0445,0.87,0.431,0.0916,0.0371,89.33
4170,calm,1flPG52pbbHfrkUY0jJ5iS,0.328,0.0709,9,-21.161,0,0.0484,0.985,0.876,0.108,0.0504,73.667
4171,calm,0WTx4bs2eDnb9PZMvldy92,0.499,0.74,0,-8.213,1,0.041,0.565,0.599,0.0541,0.251,143.066
4172,calm,3hh50pWyg4djyaD7PktIqu,0.758,0.342,9,-18.695,0,0.042,0.535,0.883,0.117,0.648,135.061
4173,calm,5sTNWV4zxJhR8kjEol0ZkY,0.56,0.569,9,-10.268,0,0.0338,0.383,0.913,0.111,0.142,160.038
4174,calm,6vSBLaWF79SKhcUaweZ5hP,0.353,0.0549,5,-20.229,1,0.0372,0.974,0.819,0.106,0.0692,112.091
4175,calm,1pXQxhroLA9b3k5xzAV1Sb,0.14,0.149,10,-24.032,1,0.0414,0.862,0.947,0.0877,0.038,83.962
4176,happy,39y4sslMk8qCkhJsGsBg4O,0.315,0.546,4,-6.167,0,0.0343,0.27,0.0131,0.114,0.188,125.649
4177,calm,2ooN1KWIqYoCrtE11MjXRh,0.607,0.536,4,-10.562,0,0.0306,0.632,0.935,0.987,0.397,128.593
4178,sad,1i5c5PXgKEBQbMTgaIQwqn,0.544,0.459,5,-8.821,1,0.0264,0.264,0.16,0.179,0.195,129.058
4179,calm,5SsESuc7gf8om8OgPPQolD,0.657,0.385,1,-13.167,1,0.0354,0.558,0.876,0.123,0.378,141.968
4180,calm,5otX2RjhQX9qbP1bMwwXkZ,0.231,0.414,6,-11.238,1,0.032,0.584,0.00271,0.116,0.22,187.212
4181,calm,5DvLTjxwozkl5DUPnuBOV8,0.758,0.587,3,-5.989,0,0.0405,0.281,0.227,0.0484,0.739,89.061
4182,calm,0tTCrAgc6g97EySvRem0CJ,0.532,0.637,10,-4.98,1,0.0328,0.238,0,0.173,0.136,133.011
4183,happy,1LN0UleTPDL6wCvZ7ly19v,0.607,0.867,4,-5.308,1,0.0304,0.0665,6.93E-05,0.0972,0.63,127.788
4184,calm,2faSzprTWJ7L1EkZNko4ww,0.472,0.296,0,-11.299,1,0.0297,0.876,0.0201,0.13,0.22,157.599
4185,calm,6G4Fxvk0RTwqfSO9QpyoUP,0.397,0.722,1,-7.864,1,0.0344,0.0536,0.373,0.105,0.394,196.044
4186,calm,1QxHv0yRCu1zWiB7aVwGIz,0.445,0.537,4,-11.292,1,0.0264,0.018,0.884,0.126,0.5,75.655
4187,calm,6zlpiwmw0OUWWmYdRmVfv0,0.528,0.524,5,-9.52,1,0.0247,0.237,0.101,0.116,0.453,90.47
4188,calm,4ILic9o1yJ3TJnBXpyifns,0.504,0.325,7,-13.378,0,0.0862,0.0657,0.525,0.311,0.388,142.017
4189,calm,1Ly92DGCq204rppV6d8HkB,0.337,0.658,4,-5.318,1,0.029,0.00466,8.20E-06,0.1,0.399,164.414
4190,calm,1aajKt1lJhyst97buX27Y9,0.462,0.397,4,-9.39,1,0.0282,0.776,0.000848,0.194,0.334,78.065
4191,calm,2BjYqmyNdeU6c15FxpQZ8p,0.659,0.681,5,-9.422,1,0.0752,0.127,0.183,0.1,0.562,145.022
4192,calm,7FbJaZsdkLkr5CWnx0HPnN,0.395,0.277,0,-13.722,1,0.139,0.943,0.188,0.248,0.313,65.534
4193,calm,3Xzb8Jpbn8f5z2TaFbWO6K,0.658,0.21,5,-12.113,1,0.0321,0.661,0.152,0.158,0.641,113.544
4194,calm,0x52kIZiM3AwpHhv9d7qvC,0.465,0.562,1,-6.504,1,0.0259,0.0428,0,0.134,0.143,93.961
4195,calm,3baBQrWBX71zjKXVtVkvN6,0.472,0.296,7,-12.123,1,0.0248,0.973,0.95,0.0887,0.706,81.827
4196,calm,2YEQNToSXA0iOxzpHPlkw9,0.468,0.774,2,-4.716,1,0.0316,0.0319,0,0.0666,0.408,141.959
4197,calm,696ASsF27uNopkRK4TKMhV,0.307,0.224,8,-12.616,1,0.0348,0.907,6.99E-05,0.142,0.392,57.994
4198,calm,4XzNA0rBw5ySphNJOUw1sF,0.165,0.309,1,-21.212,1,0.0295,0.221,0.837,0.43,0.628,171.598
4199,calm,1XZlDU3upXTX0ookvMh5sH,0.27,0.343,2,-12.453,0,0.0336,0.124,0.0292,0.0648,0.192,107.53
4200,happy,5wlh9sXIyU6VJKR9aaXN4S,0.597,0.57,5,-10.362,0,0.0283,0.553,0.863,0.123,0.223,123.979
4201,calm,7iFEBTFDZnHwTPqSCTyqXg,0.674,0.452,0,-8.965,1,0.034,0.485,0.121,0.182,0.249,123.046
4202,calm,2tCO0sh3X7EaL6RIxecORL,0.344,0.0728,1,-13.876,0,0.0338,0.966,6.67E-06,0.139,0.107,65.267
4203,happy,3NBwVbWQgGaeitzznzWiyI,0.567,0.585,2,-10.265,0,0.025,0.191,3.10E-05,0.241,0.383,83.931
4204,calm,7mqpxtg3PwhCmp6nE1RZDJ,0.769,0.311,10,-13.905,0,0.036,0.631,0.274,0.116,0.506,112.811
4205,calm,2FI2HFcuS7vRBWFp6vj2Qu,0.328,0.19,3,-14.394,0,0.0333,0.844,0.00438,0.263,0.228,122.666
4206,calm,5oUwX9F87rOnTDaS9a9OjA,0.544,0.43,0,-9.833,0,0.0245,0.203,0.000756,0.101,0.139,85.986
4207,calm,349G3maN7vmFVEZBYjeJki,0.564,0.477,10,-9.78,0,0.0315,0.753,0.0528,0.0857,0.364,109.781
4208,calm,7rdb5iUnifinTtHql8QKNx,0.873,0.424,8,-12.297,1,0.18,0.567,0.0205,0.256,0.653,129.318
4209,happy,6NLDZzNnecOwKcJeD9vgCv,0.698,0.663,8,-6.532,1,0.0781,0.189,0,0.0682,0.818,157.877
4210,happy,4TcKQ79dD73ibnfazzotIa,0.771,0.474,0,-11.094,1,0.0443,0.363,0.00208,0.0935,0.866,94.698
4211,happy,7sfqVzcJ763HinQxSHocnC,0.958,0.562,10,-11.807,1,0.0522,0.185,0.97,0.357,0.925,128.326
4212,sad,2MTQDSB9XLD1ejc6tAMQfv,0.469,0.224,11,-13.732,0,0.0331,0.938,0.112,0.137,0.0848,78.411
4213,sad,2LthqyP0MLhGUBICwR1535,0.676,0.0812,2,-22.846,1,0.0398,0.979,0.416,0.118,0.314,125.053
4214,sad,2eMVogxm08LgfgnWpahooV,0.635,0.789,7,-3.969,1,0.024,0.0249,1.73E-05,0.149,0.331,107.989
4215,sad,4oWTPL6ihHK1JNwDcJ94z4,0.417,0.0715,5,-17.39,1,0.0446,0.968,0.0132,0.11,0.172,123.119
4216,calm,1KHdq8NK9QxnGjdXb55NiG,0.489,0.561,4,-7.933,1,0.0274,0.2,4.56E-05,0.179,0.238,83.457
4217,calm,4T6dh9Ksjt14SAWWnU7jpw,0.206,0.289,0,-10.745,0,0.0307,0.959,0.559,0.104,0.153,75.609
4218,calm,2vvEXLkiSPEWHhyWLQHk2Y,0.485,0.446,9,-12.994,1,0.033,0.565,0.588,0.0984,0.0765,133.991
4219,calm,045z3qFE6bkX3TQNSbeRJf,0.734,0.269,2,-14.628,1,0.0383,0.229,0.000879,0.0993,0.331,81.822
4220,calm,0JUa8PNsS6fvWz2Keb5KLq,0.261,0.264,8,-17.216,0,0.0398,0.777,0.808,0.112,0.097,129.928
4221,calm,2mGEKjwtsJXfreSGzaNreu,0.464,0.251,0,-11.393,0,0.0323,0.987,0.441,0.109,0.487,89.607
4222,calm,2culGQEiENpC5wpsFX7yx7,0.555,0.215,6,-13.967,0,0.0315,0.882,0.59,0.115,0.337,77.874
4223,calm,6Il5Fqwo6DCWE8DhBxbROF,0.481,0.796,4,-8.724,1,0.033,0.338,0.829,0.217,0.857,109.024
4224,calm,2kC5biNYU0PVFp1WbpEEUG,0.573,0.421,8,-7.316,1,0.0276,0.032,9.88E-05,0.0709,0.209,125.977
4225,calm,50TMULA0p9lEYV9FGlDtvA,0.4,0.082,3,-20.555,1,0.0423,0.921,0.388,0.124,0.0797,173.004
4226,calm,0S4f4WQmg5g4iDLTXkhhol,0.32,0.294,11,-11.739,1,0.0322,0.412,0.00299,0.122,0.103,145.39
4227,calm,5xjE5DZgV4tZ7n6OBhjPrw,0.491,0.0958,9,-24.527,1,0.0371,0.879,0.883,0.115,0.097,111.065
4228,calm,3e2dTtSpfuDA8iXnRCxCov,0.666,0.313,4,-11.119,0,0.0575,0.2,0.00732,0.102,0.43,81.812
4229,calm,2fXyhBKWxMX9cB4E9CGtRp,0.565,0.593,3,-8.626,1,0.0239,0.432,0.0141,0.119,0.186,108.55
4230,calm,5EAJk4YTRe1LYmhJpE2dg2,0.434,0.0492,0,-17.956,1,0.0556,0.954,0,0.0895,0.483,135.31
4231,calm,0QItbphE4IfF9cidWoDzAn,0.669,0.751,2,-6.596,1,0.107,0.0113,0.393,0.114,0.642,114.027
4232,calm,20Fk5Zfsr39pc8YMKDbYlM,0.564,0.188,1,-12.379,1,0.039,0.762,2.41E-06,0.0757,0.54,88.389
4233,calm,5wfgLASWmbbLjNkbXsbs8t,0.568,0.43,2,-9.908,1,0.0286,0.00232,0.725,0.262,0.0526,140.028
4234,calm,7KyUS1fkcA491aobPDCcq1,0.274,0.307,5,-10.371,0,0.0298,0.859,0,0.313,0.207,75.102
4235,calm,7tPALDqMgfKgCrUcPwGnXA,0.563,0.219,4,-15.618,1,0.0358,0.922,0.12,0.111,0.295,110.902
4236,calm,5L6krMHI5k5d6w7NXfrHqm,0.633,0.478,2,-11.371,1,0.0451,0.206,0.138,0.563,0.261,123.98
4237,calm,4VSi9KLJstOBfnFl48xtzD,0.535,0.525,5,-6.438,1,0.031,0.429,0,0.136,0.157,138.151
4238,calm,4ZrwyqXOaQelmSG7GraDw3,0.507,0.191,7,-13.38,1,0.0338,0.756,2.30E-06,0.105,0.129,166.029
4239,calm,5babPm1ZUOxevp7LVtk5R9,0.367,0.0256,3,-25.309,1,0.0421,0.917,7.39E-05,0.0843,0.178,106.872
4240,calm,1J0mCmH4RF4dVcvkLV8h37,0.172,0.21,2,-13.967,0,0.0393,0.892,0.0638,0.122,0.0395,171.59
4241,calm,4uE5lqV5vyJ88UIVqbEFhW,0.47,0.0668,2,-22.287,1,0.0461,0.608,0.0866,0.0935,0.212,141.818
4242,calm,5ZAfhAtEpgScJLzx7hHfLI,0.525,0.327,2,-12.401,0,0.0452,0.838,7.93E-05,0.0932,0.809,172.133
4243,calm,01e5hRr3UOuhCNJOOTIB8d,0.534,0.312,7,-13.996,1,0.0299,0.767,0.745,0.103,0.254,104.002
4244,calm,2ZSLlQiP6kPJmOhwFUiSFp,0.376,0.379,8,-17.145,0,0.0316,0.421,0.673,0.305,0.199,127.921
4245,calm,2PoB2neKgCS51eUZybllha,0.543,0.0705,0,-20.711,1,0.0439,0.909,0.0214,0.108,0.342,84.699
4246,calm,6LpeaVCBUZfp9h6Sd7XTJF,0.536,0.341,5,-10.753,1,0.0263,0.857,0.0024,0.147,0.452,83.672
4247,calm,2eVDovRVDDFLet1trl2Teq,0.313,0.189,9,-15.305,1,0.0278,0.874,0.0754,0.124,0.179,95.21
4248,calm,3E2lAc3pZZr54flmcQ6SGZ,0.599,0.489,7,-12.525,1,0.0316,0.725,0.912,0.109,0.408,124.946
4249,calm,3GcCAyJ99VMzHiHnVqtTDf,0.553,0.727,6,-6.282,1,0.0237,0.00661,1.58E-06,0.0818,0.272,94.852
4250,calm,2f3PkdAFeYiyhtfflRpyL9,0.577,0.475,0,-9.29,1,0.0292,0.464,0.000167,0.146,0.457,126.566
4251,happy,47L4f6FkjPkTzosccqS2li,0.707,0.219,1,-11.087,1,0.0357,0.978,0.185,0.201,0.428,144.987
4252,calm,1FsfU72Q4tq1AfBpdZ43G4,0.364,0.177,1,-13.918,1,0.0289,0.732,0.571,0.0998,0.0343,72.526
4253,calm,3qGB6BznvSeN51ZB5FYPB8,0.516,0.538,4,-9.367,1,0.0297,0.654,0.682,0.0657,0.718,76.899
4254,calm,5MgLuL7SCxeiKWKZBH1F24,0.46,0.13,11,-17.25,1,0.0352,0.879,0.0711,0.107,0.152,114.771
4255,calm,6VQk9EMdwprwPQCzLA8p4I,0.623,0.307,5,-13.506,1,0.0268,0.277,0.614,0.267,0.19,83.997
4256,calm,452elJnP3vVOWw3k9bIivG,0.306,0.352,10,-11.249,0,0.0517,0.0525,0.00285,0.105,0.307,120.562
4257,calm,1ohcWxIXhkDrNIBOmyMr6h,0.381,0.647,3,-7.037,1,0.0295,0.0642,0.000175,0.194,0.291,103.318
4258,calm,5vGMZDMboFnis5wf4QuQ15,0.341,0.0451,0,-16.748,1,0.0338,0.993,0.0153,0.0842,0.0623,91.197
4259,calm,3BaQTu179aFf0Dqe7x25Ke,0.568,0.431,11,-8.376,0,0.0272,0.485,0.000147,0.216,0.457,112.042
4260,calm,0qiGcH0wRzuPg5uExgcHS5,0.5,0.607,4,-6.972,1,0.102,0.0789,8.20E-06,0.129,0.406,84.615
4261,calm,21Cxe7IjAwNVUalECUjviu,0.336,0.587,3,-7.717,1,0.0298,0.00245,0.00234,0.0982,0.496,141.643
4262,calm,6Yoq7HXOhZCOeMY8t9z5yt,0.509,0.596,4,-6.839,1,0.0248,0.000563,0.0144,0.286,0.58,104.272
4263,calm,42yf3P1ueaRzqn63p5tmGV,0.646,0.277,5,-11.227,1,0.0292,0.793,0.0028,0.161,0.361,132.665
4264,calm,616zusHts9mIswHJcCDVPv,0.712,0.654,8,-8.039,0,0.0667,0.0932,0.071,0.131,0.55,93.959
4265,calm,2UxXVVfBiGZa0l2Nhi6WbW,0.442,0.827,6,-5.202,1,0.0311,0.11,0.594,0.112,0.481,99.646
4266,calm,4okHqOzzYvKThQJif9UopL,0.374,0.509,5,-7.5,1,0.0291,0.474,0,0.215,0.226,82.305
4267,calm,5Qj3n6oirNUX8yrQqpnjAk,0.397,0.138,4,-17.191,1,0.0312,0.899,9.32E-05,0.111,0.0397,102.234
4268,calm,2vJTnjINYnq0HMfjgoU85p,0.411,0.184,4,-14.827,0,0.0306,0.835,0.723,0.109,0.123,147.483
4269,calm,5lna1DtF0ysnuy6TCdZO4p,0.441,0.561,0,-8.534,1,0.0247,0.154,0.0168,0.102,0.24,87.056
4270,calm,4Z7auZozbnSk4hv25d5P2h,0.373,0.663,0,-10.159,1,0.318,0.887,1.93E-05,0.602,0.115,95.367
4271,calm,7GtuMhkpurUSoZCDJQCEOC,0.617,0.539,7,-7.371,0,0.0255,0.282,0.0224,0.213,0.515,106.015
4272,calm,0OtLnXYlL9nvUDhD5CCVaY,0.705,0.23,11,-15.204,0,0.0376,0.89,3.38E-05,0.0897,0.434,141.207
4273,calm,51KFR7AddVPC8VTtPdyBUE,0.445,0.287,4,-16.428,1,0.0628,0.981,0.786,0.929,0.481,94.556
4274,calm,7Im6bXaNGmXHUEFKnb2YUZ,0.688,0.395,4,-8.031,0,0.0521,0.493,8.58E-06,0.0846,0.289,139.919
4275,calm,1nk1Ma6mDbySbyi7fIc1IE,0.502,0.249,7,-11.519,1,0.0341,0.882,0.651,0.0753,0.0892,115.926
4276,calm,5xY3QRWxOhhmRkiAjsGj60,0.492,0.423,2,-11.092,0,0.0338,0.365,0.00581,0.106,0.12,140.039
4277,calm,4yr1059N96a8msTHVftmFN,0.285,0.279,2,-11.992,1,0.0292,0.401,0.00428,0.193,0.0942,146.4
4278,happy,04AvWvKEH9zsUOvrLDWLrn,0.406,0.779,7,-4.553,1,0.0487,0.000997,0.000232,0.108,0.0389,123.017
4279,happy,0AOttFunADjAld7KHgjAVo,0.854,0.418,9,-11.64,1,0.0353,0.807,0,0.1,0.844,119.959
4280,calm,2Akflbx1R68FZOOUx33xTc,0.281,0.415,0,-15.21,0,0.0409,0.0373,0.904,0.767,0.0351,167.616
4281,calm,5lxJhpSN7bjBTVHVKRdRaJ,0.447,0.000546,3,-34.614,1,0.0625,0.995,0.966,0.0885,0.556,130.162
4282,calm,25iBAGxqD6X5JBRwpHgu6e,0.312,0.172,4,-20.437,0,0.0407,0.986,0.865,0.106,0.24,78.354
4283,happy,7qYjoQkDRzb3Q3hfe2jsmL,0.379,0.889,0,-4.464,1,0.0457,0.0619,0.019,0.0851,0.29,127.169
4284,calm,0jja7smeESp1JTmFW1esR6,0.245,0.148,7,-18.915,1,0.0355,0.885,0.952,0.104,0.0422,131.741
4285,calm,3z4D1YojvsO1I9NQt9frae,0.306,0.206,5,-23.109,1,0.0319,0.865,0.965,0.107,0.207,145.693
4286,calm,5OozKmD2e3uDHKPo7w0Gcl,0.189,0.0243,3,-22.762,1,0.0479,0.99,0,0.102,0.035,95.714
4287,calm,0FYkrV3Qu8ZH1sdtqznhqe,0.241,0.417,7,-9.881,1,0.0426,0.777,0.0197,0.0946,0.0923,179.962
4288,calm,5D9K8mgUDj6NIMSXRUbYr3,0.691,0.439,0,-10.378,1,0.0284,0.678,0.000335,0.127,0.425,114.991
4289,happy,27hd4LCGq3enY0JrGBgFdT,0.472,0.94,0,-4.27,1,0.0406,0.0248,0.00311,0.157,0.378,123.364
4290,calm,39XIhUaguk1F9X92CAj0TR,0.483,0.25,2,-14.3,1,0.0308,0.712,0.0129,0.307,0.177,112.093
4291,calm,2Hz10CyKRrEZimKTVZM3ih,0.0672,0.0602,9,-26.929,1,0.0403,0.91,0.741,0.104,0.0335,68.842
4292,calm,2TuzrFz6kSPbCpSh7cCgCu,0.311,0.0407,9,-26.235,0,0.0371,0.957,0.952,0.1,0.0643,68.087
4293,calm,6g9E5sPN671aARrq3uw5im,0.669,0.333,8,-14.873,0,0.033,0.577,0.748,0.156,0.398,82.025
4294,calm,79aaSBwRzn9Co5fGfW5uSY,0.365,0.176,0,-15.878,0,0.0352,0.975,0.884,0.188,0.114,113.955
4295,calm,2Hhp8JcvxM60I25NpGzLyz,0.412,0.28,4,-10.333,1,0.0312,0.514,0.0845,0.222,0.152,136.746
4296,calm,4eaBnExNHxVRwWHBhTsl3I,0.244,0.15,1,-18.769,1,0.0363,0.636,0.000549,0.112,0.2,112.747
4297,calm,1tW4wxQI43bf5xosBTBZeK,0.325,0.124,7,-15.389,1,0.0345,0.933,0.874,0.107,0.0913,91.186
4298,calm,61I5sV7Y4IWipERqwDJC7K,0.235,0.261,2,-10.179,0,0.0357,0.836,0.842,0.119,0.287,129.002
4299,calm,2bcaZ1HCPlGwH6xha8qWmg,0.177,0.0772,2,-24.98,1,0.0358,0.968,0.964,0.0967,0.0392,91.898
4300,calm,2viZ34sXPChqmV6n6KDsS6,0.74,0.341,0,-10.193,1,0.0285,0.881,3.81E-05,0.341,0.481,100.025
4301,calm,71wgTkYsxRvmtkLjIVF0Q9,0.251,0.169,4,-17.616,0,0.0368,0.965,0.291,0.142,0.304,127.253
4302,calm,2YaMXDpZwfyoBzhaPUQZIN,0.206,0.0388,0,-20.796,1,0.039,0.959,0.803,0.117,0.0867,141.083
4303,calm,3VzazLNTpYmc5ylVVB6o9q,0.365,0.147,5,-14.502,1,0.0306,0.612,0.688,0.111,0.0376,109.531
4304,calm,0alMf1pfxvaUiIdOvgvO9T,0.178,0.125,9,-18.822,1,0.036,0.886,0.642,0.0898,0.057,82.731
4305,calm,2776no9wGLdbRhfbX61Mfb,0.483,0.0845,10,-24.584,1,0.0322,0.945,0.928,0.104,0.115,117.221
4306,calm,4LzQNP2DiVMvQtRobn5iX1,0.446,0.136,0,-13.043,0,0.0454,0.97,4.98E-06,0.11,0.22,87.135
4307,calm,0XFPXDISKbec6Ff4MdJHjX,0.292,0.156,10,-13.549,1,0.036,0.937,0.0786,0.118,0.133,79.224
4308,calm,3SL8A25fgskSZxy2692p2N,0.638,0.164,0,-16.161,1,0.0341,0.914,0.0835,0.107,0.363,100.218
4309,calm,1aRl5gN5JWbxLXXQShVVvo,0.607,0.143,2,-20.426,1,0.0524,0.874,0.339,0.107,0.276,82.258
4310,calm,7J2gELUzPrI1P1FZTqwK3E,0.616,0.126,8,-16.012,1,0.041,0.949,5.04E-05,0.11,0.29,120.28
4311,calm,05T2QXxEmd2Z1cUfSTWSkJ,0.567,0.568,11,-9.388,1,0.0267,0.273,0.000339,0.09,0.875,101.892
4312,calm,4ywwEipnWlcfeJaBZS112f,0.0669,0.207,0,-13.076,1,0.0425,0.358,0.657,0.0797,0.0267,77.226
4313,calm,3FogLCtqS2ryHNQNAKsDkC,0.37,0.493,2,-5.651,1,0.0337,0.258,0.000186,0.0929,0.403,120.783
4314,happy,3o1AFukFi4OhiNW23wDbaj,0.372,0.727,2,-5.129,1,0.0637,0.161,0.00315,0.049,0.909,146.687
4315,calm,5rlxS5S5X2ZSSZPchtiPAa,0.578,0.527,2,-7.989,1,0.0292,0.555,0,0.108,0.328,147.989
4316,happy,71erzpH89KI95te7DTPOrG,0.709,0.371,7,-15.323,1,0.234,0.347,0,0.14,0.43,143.623
4317,happy,6NCMDKTXPkKuJXrSRjL53r,0.478,0.752,7,-4.295,1,0.033,0.0633,0.000472,0.213,0.645,155.018
4318,happy,41ChaFLDAx7X8bRSn2SUJR,0.372,0.928,4,-7.359,1,0.105,0.00603,0.000888,0.184,0.702,175.99
4319,happy,3iJVTSS8ZQuHnDReAOJvm5,0.645,0.704,1,-7.706,1,0.0653,0.00442,0.811,0.126,0.93,159.981
4320,happy,5u1q70eaS4HYTIUj4DjQi0,0.454,0.681,2,-9.497,1,0.0543,0.0947,7.81E-05,0.161,0.946,125.117
4321,calm,5UlY5EmrTlazh9WMcmivSe,0.672,0.708,7,-6.878,1,0.03,0.242,4.41E-06,0.0943,0.348,107.003
4322,happy,1qIagqll7ZcgmiLTrtSvKc,0.713,0.748,4,-6.53,1,0.0251,0.0709,0.000397,0.156,0.924,111.556
4323,happy,63iz60UjCunyHEdNSG4rmE,0.678,0.263,7,-9.625,1,0.0318,0.959,0.00099,0.122,0.565,96.409
4324,calm,7BlHFdx2V4sEsrFBcV1LEt,0.562,0.698,4,-5.589,0,0.0253,0.0153,5.77E-06,0.188,0.206,89.156
4325,happy,0DPdnWavHdhB5hJ6O0qS6d,0.833,0.716,9,-11.265,1,0.04,0.533,0,0.058,0.9,104.8
4326,happy,51hspnskOaqA8i6lr8brg8,0.696,0.606,0,-7.46,1,0.0313,0.361,4.76E-05,0.181,0.96,135.762
4327,happy,1QLC5yG0vyDMXsShhpsGsX,0.673,0.599,10,-10.492,0,0.0483,0.844,0.884,0.151,0.732,91.168
4328,happy,0PieYerOk86Ekubp9iOmuo,0.741,0.552,2,-11.24,1,0.0357,0.607,0.00423,0.0796,0.831,128.971
4329,calm,3S2pudQvLWUASj0xRlcuYQ,0.391,0.682,11,-7.327,0,0.293,0.565,7.49E-05,0.317,0.448,179.764
4330,calm,65QMkgdg07rNLrpO17Yqsp,0.165,0.284,6,-15.051,1,0.035,0.685,0.295,0.126,0.105,99.461
4331,calm,4VmnmJbbA4UxLRrO5exwx9,0.524,0.0203,11,-18.499,1,0.0501,0.979,1.76E-06,0.22,0.498,91.993
4332,calm,1vBaQH4iuE0eDYElzm0ywq,0.355,0.27,4,-11.01,0,0.0455,0.0861,0.00118,0.106,0.236,126.407
4333,calm,1zvLfFi2RzBMQbvMUlLp2R,0.569,0.534,2,-9.174,1,0.0335,0.0683,0.00212,0.0777,0.461,131.946
4334,happy,58gAWQU0pWejnCwBBlpv9C,0.449,0.763,6,-4.998,1,0.0434,0.0147,0,0.075,0.362,169.858
4335,calm,23o7GVJOv3QudFuNJvbvnp,0.425,0.149,6,-14.145,0,0.0449,0.97,0.0108,0.134,0.192,129.237
4336,calm,6dFlPqbcAjpvDKp8voczqX,0.219,0.827,5,-5.395,1,0.123,0.0477,0,0.135,0.121,131.7
4337,calm,329bDtEwt5tOAjpPmscgqn,0.261,0.23,8,-15.536,0,0.0336,0.977,0.958,0.14,0.0353,110.216
4338,calm,11NeeX2zqE4qqTL3YrSJ44,0.667,0.624,0,-9.616,1,0.0323,0.221,0.046,0.113,0.639,135.134
4339,calm,5VsWnPA1S6H6YMlEAbRJkZ,0.591,0.405,8,-8.532,0,0.0366,0.57,0,0.121,0.121,93.312
4340,calm,4aJZJwZTmO6rmp0qcL4MZG,0.239,0.0312,4,-27.429,1,0.0369,0.989,0.942,0.0632,0.0354,114.361
4341,sad,0EkE0ripJ9OFNzvZANzo5C,0.254,0.216,0,-9.713,0,0.0339,0.543,0.325,0.111,0.12,136.851
4342,sad,3gVuz4Bhvxb2J0iGSH8bCZ,0.624,0.252,2,-11.502,1,0.03,0.931,0.000423,0.104,0.367,107
4343,sad,3y7dENLRE8paSquq4LAW1e,0.242,0.56,1,-8.072,0,0.032,0.117,0.169,0.326,0.101,109.768
4344,calm,3dscnxeKDLG899HPNXmY9F,0.151,0.121,7,-21.785,0,0.0367,0.819,0.67,0.134,0.0612,104.617
4345,calm,6KPyeOZWPwQKEgQcUHm1g0,0.568,0.585,1,-12.857,0,0.0372,0.145,8.51E-06,0.0708,0.744,164.059
4346,calm,3T7gFooBRI9cyFPFc7lFNx,0.493,0.306,0,-17.392,1,0.029,0.678,0.243,0.14,0.346,71.985
4347,calm,33dDH3WB33MeDHSfA04V7a,0.281,0.627,10,-6.454,1,0.0467,0.353,1.47E-06,0.108,0.156,165.112
