,seeds,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
5693,uplifting,3k7FwlH8Fyvv6pevyd55An,0.176,0.898,1,-8.356,1,0.105,0.00405,0.846,0.0739,0.0356,121.038
5694,uplifting,3cro3GSpxevsLc6Bng4xyx,0.296,0.766,2,-10.468,1,0.0333,0.00179,0.197,0.661,0.432,94.318
5695,uplifting,0IuHqFbdeZoZD1TKa9i0ub,0.681,0.315,0,-10.117,1,0.0323,0.27,1.01E-06,0.0806,0.622,95.966
5696,uplifting,2hEqbMDgjr86WBWQi0pIIo,0.272,0.436,7,-9.403,1,0.0339,0.407,0.0494,0.104,0.076,184.015
5697,uplifting,1rQrwG7qMwFoRjSovJW6HZ,0.463,0.861,1,-3.983,1,0.139,0.00329,0,0.186,0.552,128.175
5698,uplifting,629PHsTJqsvJddNH0hJxaU,0.572,0.817,7,-6.934,0,0.0386,0.0636,0.809,0.0853,0.599,170.166
5699,uplifting,4uTOMif0YUm2PImYY1cagR,0.377,0.336,7,-10.115,1,0.0313,0.038,0.478,0.096,0.0457,158.071
5700,uplifting,52bIOSnll3kxeSySSDrqT3,0.578,0.819,10,-7.987,0,0.0604,0.0111,0.0159,0.339,0.543,97.718
5701,uplifting,01r3Yf8J8xjUH8Ut9CI0e8,0.727,0.727,1,-4.681,0,0.0339,0.055,0.00331,0.0855,0.647,127.056
5702,happy,3kHifL7QKpa4bc9xmda1Gf,0.707,0.864,11,-6.308,1,0.0279,0.199,0,0.079,0.905,101.09
5703,uplifting,5hjYGZTGLa1ln69gwykUVZ,0.358,0.351,2,-9.05,1,0.0296,0.194,3.73E-06,0.263,0.399,135.434
5704,uplifting,1g6tjsbFX1K5XaOC0fwf66,0.553,0.841,2,-5.853,1,0.0483,0.00475,0.483,0.0719,0.43,110.024
5705,uplifting,051htRpoCoxlmI1pxa0oor,0.46,0.906,5,-6.072,1,0.049,0.194,0,0.121,0.563,185.104
5706,uplifting,3BtABw70DtDwv021dUifDx,0.456,0.646,3,-5.451,1,0.0262,0.0092,0,0.105,0.341,145.996
5707,uplifting,1yYzqYzzXtAKxtUIIXmYgp,0.712,0.803,1,-6.097,1,0.0306,0.000643,0.782,0.0868,0.208,108.003
5708,uplifting,1Kzrdv9CkvfFV5ZWV1RZuM,0.55,0.813,6,-8.631,0,0.0377,0.137,0.827,0.11,0.215,98.232
5709,uplifting,3rXoaocGAOEq6CorwCiI4J,0.458,0.751,11,-4.681,1,0.032,0.0708,0.0105,0.169,0.387,140.895
5710,uplifting,74nsEFbHz1ydfeFwAnwkB0,0.689,0.594,11,-6.033,1,0.0308,0.0328,1.44E-05,0.065,0.377,105.982
5711,uplifting,5xcunlfaZvD9BDQsLONI7A,0.577,0.729,11,-14.376,0,0.0319,0.0953,0.928,0.184,0.177,126.988
5712,uplifting,3IfsFk2Qeum8tDKXx75Ipr,0.334,0.717,7,-5.604,1,0.0376,0.0124,1.03E-05,0.122,0.176,152.294
5713,uplifting,2rcHTA7tJ15E5EvfR6zHoU,0.638,0.697,5,-14.379,1,0.0526,0.0819,0.845,0.0519,0.644,124.872
5714,uplifting,2WHGMxoLFVKZdA50J2wF0V,0.303,0.291,0,-10.505,1,0.0304,0.556,0.489,0.325,0.206,126.309
5715,uplifting,2wzmYAxZJdPPUtwAyTjKsm,0.29,0.94,7,-4.4,1,0.261,0.00107,1.48E-05,0.225,0.43,176.101
5716,uplifting,7c45anNUaONPb1XGxFnMFR,0.249,0.885,5,-7.623,1,0.0513,4.98E-05,0.00934,0.345,0.671,99.717
5717,uplifting,7w0CEIlW8kcomXPgxQ55Hj,0.475,0.186,3,-15.576,1,0.0277,0.749,2.53E-05,0.285,0.248,101.366
5718,uplifting,05O9AdGDltWGn9KdkcbCUk,0.487,0.389,11,-11.67,1,0.0355,0.509,0.000107,0.594,0.458,94.393
5719,uplifting,7jjKsW39O1i8hKF31ShpV9,0.568,0.612,9,-8.502,0,0.127,0.32,0.0589,0.111,0.421,115.837
5720,uplifting,79j4SpDXCUywNAgccmCq9v,0.476,0.859,10,-5.964,1,0.0364,0.00343,0.0103,0.132,0.467,126.018
5721,uplifting,2HHF8es4MShLvMiDgOq3Z5,0.565,0.651,6,-8.611,1,0.0239,0.193,0,0.062,0.504,92.028
5722,uplifting,3eFB2OltEtXITnGU7A5UWv,0.564,0.558,7,-6.504,1,0.0256,0.0336,0,0.114,0.339,100.038
5723,uplifting,3Az06djsm9mMhsNw1vB5fE,0.605,0.768,0,-7.727,0,0.0363,0.142,0.878,0.297,0.874,115.944
5724,uplifting,78qHwCaeAn0VIQcFj1AyXk,0.67,0.825,5,-7.741,1,0.0337,0.307,3.36E-06,0.12,0.862,101.072
5725,uplifting,64rMBgXnYB3zU2oOvlxrc2,0.65,0.396,4,-10.379,1,0.0263,0.662,0,0.245,0.435,108.962
5726,uplifting,7bGpHkESXGgcW0UQlBtL4e,0.594,0.595,9,-4.585,0,0.0895,0.0324,0,0.173,0.698,142.103
5727,uplifting,5GNwiqQA3Qex12p5AOQ6RT,0.646,0.673,8,-4.536,1,0.0334,0.0221,0,0.145,0.524,126.423
5728,uplifting,0U2Lb5cOaUJ6tBl8oQTZhV,0.522,0.971,7,-3.079,1,0.0983,0.00318,8.69E-06,0.344,0.533,128.051
5729,uplifting,2NearOavWP0OLoaSqEMVr5,0.351,0.86,11,-6.067,1,0.041,0.00583,0,0.132,0.485,131.443
5730,uplifting,27E15AL3omY2MQXqfV8wT8,0.49,0.848,10,-2.542,0,0.0488,0.00157,4.31E-06,0.39,0.137,120.116
5731,uplifting,2DqkDOLSS1zEsnyF5JvrMM,0.71,0.783,6,-3.854,1,0.0337,0.00635,0,0.238,0.962,121.98
5732,uplifting,3jd3nPQtwKS3HY6A8XpXx5,0.66,0.457,0,-9.676,1,0.0343,0.295,0.000299,0.0557,0.862,139.572
5733,uplifting,1VqSNvqsOCfPmy7klz0i6f,0.465,0.896,7,-4.95,1,0.0641,0.00148,0.751,0.0685,0.165,173.037
5734,uplifting,023OVLNzXhX0j7CxswUt6D,0.78,0.68,4,-6.081,1,0.0305,0.141,1.20E-05,0.138,0.594,118.026
5735,uplifting,7EUQCJB5ajbOpXHcwSXiUr,0.485,0.867,3,-6.711,0,0.0349,0.00148,0.0144,0.327,0.276,133.979
5736,uplifting,6fgnQJEbcntpOkpteyd39l,0.316,0.668,9,-9.653,1,0.103,0.517,0.391,0.97,0.519,132.453
5737,uplifting,4Si3aUp6hOqO6FfJ3MhErE,0.677,0.754,5,-10.34,0,0.0486,0.136,0.879,0.13,0.127,120.009
5738,happy,5fKZCSt7FieGr2hzHHTO5x,0.603,0.556,0,-12.325,1,0.309,0.096,0,0.228,0.718,117.64
5739,uplifting,6K7tjNCgESLOmi8qIgFB2B,0.457,0.717,6,-6.28,0,0.0306,0.024,0.101,0.11,0.426,95.019
5740,calm,47R0BFRWiUG0sg0rxCsnjE,0.522,0.796,6,-4.274,1,0.0442,0.427,0,0.11,0.597,147.119
5741,uplifting,2Dn4WuGS6jLZSvGACaDMCp,0.406,0.35,4,-10.672,1,0.0294,0.352,0.306,0.0812,0.331,90.238
5742,uplifting,7Ijr2MeaWwyqXp48bSu1Cl,0.537,0.81,1,-4.863,1,0.045,0.000789,0.000773,0.0613,0.633,138.014
5743,uplifting,3daUezRcxoaUg4sEYUuLNM,0.337,0.879,3,-3.633,1,0.0561,0.00798,0,0.269,0.308,139.916
5744,calm,6HEuDvRMsTTL0ttclm5MiB,0.62,0.353,10,-11.954,1,0.0764,0.772,0,0.0588,0.397,80.21
5745,uplifting,0YR6heySqRNzSqaRWhCKoF,0.25,0.929,4,-10.45,0,0.0418,0.00594,0.215,0.318,0.245,94.485
5746,uplifting,21yi5NHuXtCXRcveL7bh2p,0.554,0.73,7,-7.728,1,0.13,0.0155,0.0215,0.244,0.936,132.209
5747,uplifting,6GZ5Tos2pXx0ujHOuPyiiN,0.323,0.964,11,-4.436,1,0.0709,0.0575,3.00E-06,0.171,0.379,160.017
5748,uplifting,5JgqVGMbCJ3nQs6rOR1sPn,0.614,0.46,7,-6.58,1,0.0301,0.652,1.46E-05,0.081,0.215,111.962
5749,uplifting,4yr1059N96a8msTHVftmFN,0.285,0.279,2,-11.992,1,0.0292,0.401,0.00428,0.193,0.0942,146.4
5750,uplifting,63Lnl04HWx5vT9FpycSF5A,0.35,0.269,10,-10.863,1,0.0274,0.603,0.716,0.159,0.266,142.201
5751,uplifting,2w1tT5mxUjhPzvlqjQNFZE,0.701,0.837,11,-4.342,1,0.0441,0.00253,5.61E-06,0.127,0.742,122.742
5752,uplifting,1xvSmQTim675FbGGczvSwk,0.393,0.992,7,-6.101,0,0.0869,0.000812,0.905,0.619,0.12,134.022
5753,uplifting,4BB52reclBxcZyM0DWVB46,0.415,0.528,8,-8.312,1,0.054,0.421,0,0.331,0.455,88.649
5754,uplifting,5YaFOZzCVK2Sjolt38p8RS,0.413,0.514,11,-7.988,0,0.0334,0.124,0.0295,0.325,0.417,112.842
5755,uplifting,2WwwR2iurJobKpTVEz9qHS,0.656,0.943,11,-5.435,0,0.0352,0.00494,0.782,0.379,0.307,124.976
5756,uplifting,0YoCmiGu91J4SG1rM2j3nB,0.619,0.762,8,-4.99,0,0.0373,0.000546,0.000461,0.242,0.293,113.275
5757,uplifting,1SuuD0eGauJOyTD4CnjxOG,0.647,0.652,1,-8.673,1,0.0474,0.0145,0.882,0.344,0.201,134.192
5758,uplifting,0OEUNTCXzTz1loFLTvVig8,0.337,0.84,5,-5.276,1,0.0373,0.00141,0.000357,0.257,0.096,120.776
5759,uplifting,1eLd9qSFOGoHkmypQFVgw5,0.64,0.669,2,-11.029,1,0.0305,0.0354,1.54E-05,0.365,0.883,108.155
5760,uplifting,49QuascxmAg436Kx2GNyr4,0.684,0.876,8,-4.174,1,0.0519,0.00754,0.00684,0.0493,0.746,130.041
5761,uplifting,64JMEZNEGU6tW5lhOjO6yS,0.582,0.945,0,-4.461,1,0.0325,0.149,0,0.346,0.756,113.976
5762,uplifting,0UqUtv6jcCkjXZWyXK5P15,0.33,0.925,5,-2.825,1,0.0725,0.000827,0.00934,0.133,0.509,133.253
5763,uplifting,1GHBv69iqWr9stD2DtMFkv,0.647,0.401,1,-8.559,1,0.0364,0.553,0,0.0757,0.861,74.709
5764,uplifting,4P0t7sFzSPlnlioJG6CNwK,0.513,0.399,11,-6.843,1,0.0341,0.418,0,0.111,0.435,123.712
5765,uplifting,7oFHdvBrpgUhMR5gFLLazG,0.325,0.618,7,-9.485,1,0.0409,0.0218,1.87E-05,0.243,0.708,117.053
5766,uplifting,5Sikr6j6y4FPT5SWpTQjVG,0.433,0.946,7,-6.707,1,0.0957,0.000497,0.195,0.286,0.328,147.85
5767,uplifting,3Ao3SRhJ3e6RNFJnFGciY0,0.382,0.274,11,-14.561,1,0.0478,0.763,0.848,0.117,0.0418,180.171
5768,uplifting,5J7aILM0273RGHm7czdLxx,0.465,0.288,0,-14.561,1,0.0317,0.277,0.000537,0.226,0.325,135.165
5769,uplifting,66KPohwxtqNaaO2eWwZcdQ,0.624,0.888,9,-8.475,1,0.0358,0.114,0.867,0.123,0.673,127.972
5770,uplifting,1jdlU4jbAmDgrN9YUKgFm2,0.501,0.774,7,-6.778,1,0.044,0.0204,2.56E-05,0.553,0.718,87.167
5771,uplifting,1o6wbeGmVxYAwqwl0Ps5BF,0.639,0.571,0,-5.892,1,0.143,0.0773,0,0.14,0.625,89.598
5772,uplifting,0NVh1QwMKz1fcYwDx3grhY,0.512,0.879,2,-2.748,1,0.0943,0.0135,0.208,0.265,0.474,154.12
5773,uplifting,7Bm65O7lPQGNaNZe7dw8qL,0.493,0.89,9,-8.328,1,0.034,0.00155,0.841,0.24,0.342,135.658
5774,uplifting,17yxccCGvWxAMRcPG04Zsk,0.178,0.945,0,-4.59,1,0.0623,1.08E-05,0.000295,0.187,0.421,155.367
5775,uplifting,5B9wBRc1IAs11VeviVyZpI,0.694,0.911,2,-4.734,0,0.0455,0.0524,3.22E-05,0.0807,0.876,126.987
5776,uplifting,389hKTL3ZBPPWP3VuXfEyv,0.598,0.71,5,-5.427,1,0.0554,0.0531,0,0.106,0.568,93.997
5777,uplifting,2e9mlQXBAk7fS9QVYsabAf,0.645,0.706,9,-13.661,1,0.0322,0.0125,0.000123,0.252,0.441,115.256
5778,uplifting,1EZRLeupxyTPZAF2dSHyRy,0.465,0.53,3,-6.032,0,0.0802,0.433,0.000108,0.097,0.266,94.04
5779,uplifting,76r6KUeKek8MYuyeXrGFmx,0.611,0.774,11,-7.713,0,0.0492,0.043,0.855,0.112,0.642,144.016
5780,uplifting,2hCtenEaDQUgRgkFIeu2yg,0.478,0.974,7,-3.501,1,0.104,0.000381,0,0.0585,0.495,149.751
5781,uplifting,5iYqXLSwFkrsgXl53pAnhd,0.906,0.597,0,-2.566,1,0.0764,0.165,2.94E-06,0.0775,0.967,124.008
5782,uplifting,5o1TaTsFtDddxLa2BKw29y,0.567,0.868,9,-2.327,1,0.0859,0.0314,0,0.1,0.668,127.545
5783,uplifting,4xwe9DR2DlFuG9PdA2LWHF,0.471,0.884,0,-10.252,1,0.0348,0.0029,0.000282,0.0948,0.962,90.815
5784,uplifting,1w9beBXijjhi5neTVuyQMc,0.382,0.623,4,-6.771,0,0.0803,0.103,0,0.128,0.382,83.798
5785,uplifting,2poHB8p1zTmzqnEH2LBk0q,0.69,0.754,1,-7.565,0,0.0383,0.0446,0.000347,0.111,0.947,127.523
5786,uplifting,0v0V9i5HTjI2hLRofVR2dP,0.515,0.297,11,-11.781,1,0.0354,0.85,0.825,0.106,0.448,87.098
5787,happy,274semSwK0RaOtWns2PLXx,0.63,0.893,6,-2.028,1,0.0664,0.0181,0,0.0773,0.647,101.289
5788,uplifting,2naBu2T1SyGCgv9ofiyf89,0.736,0.538,0,-13.799,0,0.0705,0.551,0.869,0.37,0.672,97.634
5789,uplifting,5cyWrnkWOgpqFYRmZt8MoA,0.6,0.939,1,-4.679,1,0.402,0.143,5.05E-05,0.102,0.73,187.906
5790,uplifting,6CkjtLOQcZTH1LtKCZHL3o,0.55,0.775,9,-9.123,1,0.0264,4.84E-06,0.395,0.057,0.626,124.961
5791,uplifting,1GM34ehWYHU7v86YhaBEnc,0.549,0.883,6,-6.28,1,0.0355,5.72E-05,0.705,0.175,0.0933,118.531
5792,uplifting,48FCMti2CfTlAr1g0Cr67I,0.418,0.614,2,-12.924,1,0.0572,0.126,0.154,0.199,0.611,101.915
5793,uplifting,2R1t5ILIY8Rjo84XZnDS1j,0.543,0.962,11,-5.089,1,0.135,0.00829,0.00134,0.205,0.431,144.982
5794,uplifting,3D8UmQTFYjhEY4J3o8xpIL,0.704,0.75,5,-5.623,1,0.0602,0.0916,1.17E-05,0.106,0.915,159.999
5795,uplifting,1MeDAq9vSLohKDTJrCkcAc,0.555,0.848,11,-6.32,0,0.133,0.000134,0.758,0.213,0.416,149.336
5796,uplifting,4AtL1TzYZwlc1weVBjcHpC,0.3,0.982,4,-5.515,1,0.0776,0.0166,0.183,0.364,0.554,154.89
5797,uplifting,50MSzc5s06pvW70xkg2Lto,0.56,0.271,6,-15.436,1,0.0371,0.737,0.289,0.132,0.531,164.996
5798,uplifting,5VKfDU4po6m9a51ch8c4gQ,0.325,0.752,10,-5.518,1,0.135,0.0857,7.35E-05,0.12,0.0575,129.992
5799,uplifting,0KhWBt05TDa2A6ulSyxCEZ,0.742,0.867,11,-15.955,0,0.0462,0.0628,0.919,0.123,0.388,115.595
5800,uplifting,7xHVQRgWJIPa4vDtyS4NQF,0.454,0.933,11,-1.839,1,0.0554,0.00107,8.52E-05,0.0815,0.513,140.107
5801,uplifting,4Ad2I6JZqB0Eu3asEreIhX,0.446,0.559,9,-13.855,1,0.0331,0.0657,0.0296,0.119,0.368,120.397
5802,uplifting,4toMCWHzLp1UMVQbHcnmpa,0.536,0.837,2,-5.769,1,0.0349,0.497,0,0.138,0.923,110.565
5803,uplifting,0K4PvU4nBDwF4Kqd31d3jS,0.456,0.293,6,-10.314,1,0.0319,0.84,0.014,0.311,0.107,80.326
5804,uplifting,5HQVUIKwCEXpe7JIHyY734,0.715,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,95.078
5805,uplifting,0nkk4F85qgkmaDUMgQkC6t,0.629,0.543,9,-13.979,0,0.0363,0.00411,0.84,0.0856,0.554,137.852
5806,uplifting,6wD0LWjn3WZMdLqatEc5vM,0.707,0.86,0,-6.188,1,0.033,0.00324,0.901,0.105,0.387,126.013
5807,uplifting,2hERMN4Fl5CdlEWiWrCLEX,0.535,0.406,3,-8.577,0,0.036,0.00855,0.772,0.0999,0.115,111.982
5808,uplifting,0UCUBDg2qDlltWU13Z2TCS,0.522,0.894,6,-4.158,1,0.0447,0.113,0,0.118,0.505,99.971
5809,uplifting,0r0PTbM1XcAAPWjcNBL9Y2,0.51,0.845,2,-4.978,0,0.0671,0.0078,4.05E-05,0.0893,0.307,119.986
5810,uplifting,767rnsKl0LbtCC5olie3vk,0.506,0.951,6,-5.587,0,0.0536,0.000178,1.30E-06,0.859,0.455,142.979
5811,uplifting,0czTcT7vS6sujF6yKST5Cp,0.666,0.688,1,-6.436,1,0.0242,0.228,0,0.111,0.384,98.298
5812,uplifting,2DHmwT9LhjRLTyZkluPXyL,0.507,0.928,9,-8.819,1,0.0631,0.0464,0.000686,0.195,0.768,127.98
5813,uplifting,4dcTZ3SWH3IGosahgaQbtY,0.499,0.399,7,-12.631,1,0.0319,0.694,0.854,0.0849,0.128,127.747
5814,uplifting,132cQCrbNNSG9Z4uu8iq5p,0.499,0.898,5,-4.678,1,0.0546,0.000485,2.75E-05,0.709,0.889,93.051
5815,uplifting,1etEYlkW1ze5Ntduf949zm,0.457,0.733,8,-6.109,1,0.0375,2.00E-05,8.72E-05,0.171,0.236,100.048
5816,uplifting,5QODPWzbe8JAAlw0bW75UG,0.731,0.662,0,-6.944,0,0.0256,0.251,0.00595,0.143,0.565,113.034
5817,uplifting,7DNCWJeoItnTYEy5rgyC2I,0.492,0.645,0,-8.542,0,0.0376,0.234,0.032,0.104,0.531,171.945
5818,uplifting,2Ra1o0RUQhUps1grMrt7Xi,0.778,0.824,11,-9.924,0,0.0998,8.58E-05,0.883,0.0905,0.432,137.212
5819,uplifting,1ac1fKejURYKIyV7QbbwqM,0.616,0.623,5,-10.409,0,0.04,0.105,0.634,0.163,0.644,125.022
5820,uplifting,4zvcdfyrGUGgJRsgiCJlVX,0.467,0.471,1,-13.761,1,0.039,0.572,0.824,0.122,0.794,132.164
5821,uplifting,2KcB8jUHbCRoMy8cXsPKXt,0.639,0.747,2,-4.586,1,0.185,0.103,0,0.415,0.393,93.991
5822,uplifting,13AD9WSKhLSAZ8awiYofHp,0.592,0.797,11,-7.155,0,0.101,0.209,0,0.374,0.698,110.007
5823,uplifting,2XGhqbSpTPBe3tIjUwS6ox,0.521,0.735,1,-5.743,1,0.0306,0.176,7.66E-05,0.194,0.173,120.991
5824,uplifting,2Xp6DuCoUheQLzFi9lzMxu,0.182,0.215,9,-13.723,1,0.0302,0.799,0.969,0.149,0.0388,93.765
5825,uplifting,3Xsejrq883Whmm6AoIoAr9,0.424,0.858,0,-8.215,1,0.0608,0.000748,0.827,0.361,0.402,157.987
5826,uplifting,1yMOxtqiBDcAjqCS2YAx8o,0.545,0.831,2,-8.78,1,0.0342,0.288,0.748,0.164,0.718,91.941
5827,uplifting,48UjE4rjc6pWymWDvvwjRl,0.354,0.975,8,-2.761,0,0.228,0.00191,0,0.133,0.397,199.915
5828,uplifting,1oa8QzSaWAQ8zhFbeyqJlH,0.502,0.797,11,-7.805,0,0.033,0.00637,0.00471,0.114,0.211,109.998
5829,uplifting,5sjVjUt90EEBoLtGIQtP5u,0.4,0.642,10,-5.781,1,0.0315,2.18E-05,0.876,0.0677,0.248,87.563
5830,uplifting,1D4qKZYzeW7yHM6hRQcMxq,0.681,0.936,2,-8.579,1,0.0526,0.059,0.934,0.0956,0.409,110.035
5831,uplifting,24weHELOgw21txrTI5zaHO,0.48,0.682,1,-6.368,1,0.0332,0.00334,0,0.125,0.25,125.996
5832,uplifting,0ZKycriGkcOk1llMVWIAVA,0.644,0.845,1,-2.462,0,0.201,0.294,7.79E-06,0.338,0.358,199.866
5833,uplifting,7n81yaxlNPE9XFUzuyiSoP,0.698,0.65,6,-8.232,1,0.0387,0.212,4.06E-06,0.319,0.839,124.959
5834,uplifting,40VOYfZmYO7gK0rwEleEYd,0.679,0.787,4,-4.077,0,0.0786,0.164,0,0.263,0.54,90.014
5835,uplifting,7F3YvTxkUo8tuoxRJJ1rgq,0.398,0.862,1,-4.123,1,0.05,0.0239,0,0.0612,0.72,180.018
5836,uplifting,6RC6ORpFlFAf1aRdq3cqqU,0.442,0.976,11,-1.87,1,0.0406,0.017,0.000465,0.345,0.528,134.039
5837,uplifting,61FUV2z4Hiotr4GO2OTDkN,0.708,0.253,9,-16.748,1,0.0283,0.292,0,0.237,0.93,99.507
5838,uplifting,1kYf4sBf37yTMZhpow6OSp,0.721,0.864,11,-3.599,0,0.0339,0.0416,0.000109,0.0749,0.457,105.619
5839,uplifting,3N49QDTRurzaFezC1kcwGn,0.535,0.634,2,-5.089,0,0.0348,0.00183,3.44E-06,0.145,0.89,119.492
5840,uplifting,6r5BWuJm4SOABzbVPwPbyA,0.511,0.658,1,-6.227,1,0.0289,0.113,0,0.128,0.519,89.998
5841,uplifting,1Ww1PQicccd5Bw4f8GBXVh,0.279,0.94,10,-3.282,1,0.0948,0.0846,0,0.185,0.303,170.739
5842,uplifting,03Q6nB7OUR5GwHHDuxsdoj,0.29,0.88,9,-5.989,0,0.0847,0.00747,5.10E-05,0.19,0.497,137.477
5843,uplifting,1oXxlKrIkSR7XiwAWrGlGC,0.275,0.305,6,-8.4,1,0.0363,0.675,0,0.188,0.546,82.016
5844,uplifting,35sboDeBvRDcK8GEAlaBWG,0.256,0.754,4,-1.759,1,0.0634,0.12,2.08E-05,0.141,0.595,171.946
5845,uplifting,3LgNfgXrsIr5ewmrlelU1T,0.53,0.938,1,-4.075,1,0.0412,0.0176,0.0104,0.0927,0.245,151.06
5846,uplifting,5YZkA37difrSYfAgBjXUY8,0.37,0.842,5,-5.47,1,0.0376,2.33E-05,6.88E-06,0.105,0.562,173.962
5847,uplifting,7siF7zn2L2lI6ZJ1D0NkDG,0.38,0.223,10,-9.853,0,0.0333,0.785,0,0.109,0.101,101.41
5848,uplifting,2msQN19UGsrHwN8tA8vInP,0.622,0.694,11,-7.572,0,0.0389,0.23,0.398,0.105,0.146,126.978
5849,uplifting,4c0s4aeZLtYQJwjeQCRfgb,0.611,0.799,4,-6.469,1,0.0296,0.0101,0.712,0.225,0.574,120.012
5850,uplifting,7DiyrUbHIYVcMRc30s1rve,0.478,0.947,11,-3.463,1,0.0907,0.0154,0,0.0952,0.379,110.03
5851,uplifting,1iB3wgKx7YruVoxNRSgcgX,0.372,0.383,5,-10.656,1,0.028,0.0645,0.00434,0.0747,0.0617,152.516
5852,uplifting,03mpSUdVRI8HKeGVEHDJvi,0.643,0.495,4,-8.656,0,0.0566,0.0872,7.97E-05,0.466,0.201,87.971
5853,uplifting,19PKmo5TxS9nH9lHdMh4iJ,0.717,0.692,9,-3.919,1,0.0455,0.263,0,0.73,0.707,126.062
5854,uplifting,2voyDdORPyqPUNkV3yOsG0,0.277,0.865,4,-13.031,0,0.0879,0.00339,0.00746,0.0632,0.407,118.391
5855,uplifting,4OTC1dgMqtVPJIbbi56O2R,0.317,0.401,9,-10.974,0,0.0341,0.0507,0.743,0.107,0.301,151.229
5856,uplifting,5u67VJ8GAhnkFA1FolVhD0,0.572,0.949,10,-8.049,0,0.0468,0.0154,0.788,0.136,0.748,135.006
5857,uplifting,1EoarnCHISiFzsQsuqcDuc,0.419,0.898,4,-3.231,0,0.0697,0.178,0,0.259,0.909,144.098
5858,uplifting,4lD90LPUMiJIHPRZQ1l2I3,0.66,0.783,1,-8.702,1,0.0337,0.17,0.927,0.195,0.441,104.685
5859,uplifting,2GB8OypbvrvCee61FKx5dp,0.497,0.59,2,-11.203,0,0.0296,0.139,7.11E-06,0.378,0.969,142.027
5860,uplifting,1CCvkK58LKslZD1YmToopQ,0.508,0.929,2,-7.704,1,0.0523,0.000311,0.128,0.225,0.313,131.359
5861,uplifting,13QFS1byu8Q3EHOZFWyk9y,0.796,0.719,2,-8.521,1,0.0478,0.0488,0,0.125,0.884,138.082
5862,uplifting,2UwsFACwAjACmAKPQKPdYY,0.478,0.729,0,-6.668,0,0.0302,0.00752,0,0.109,0.323,95.997
5863,uplifting,5QyQ6um0y3LPjnCiN73Pgo,0.393,0.27,7,-10.462,0,0.03,0.903,0,0.0916,0.214,127.291
5864,uplifting,1zQwbXbXg7A69W5VKjWq8J,0.471,0.751,0,-4.29,0,0.0366,4.85E-05,0.00887,0.0639,0.433,80.955
5865,uplifting,5MOiP8RVW3awrpf5MpRyTf,0.889,0.751,11,-6.358,0,0.148,0.0294,0.846,0.043,0.208,126.988
5866,uplifting,01GYYc5KAg0Ef96wZw1Gcr,0.358,0.55,7,-10.996,1,0.0311,0.156,0.000116,0.14,0.358,156.018
5867,uplifting,6bzE5KWSUCZb4QfQud0xsk,0.367,0.127,10,-12.828,1,0.0368,0.527,0,0.113,0.128,77.197
5868,uplifting,38QLU1uJTqYJgeEMcxGcOp,0.212,0.447,5,-6.98,1,0.0292,0.0699,0.000324,0.116,0.219,74.069
5869,uplifting,4bwdF2Vip9BqBdR339JBMr,0.819,0.825,4,-5.859,0,0.0335,0.118,0.26,0.365,0.972,125.993
5870,uplifting,1svUBgHVZtnId4FZEsebl1,0.443,0.919,8,-6.76,1,0.037,0.0008,0.706,0.332,0.788,101.94
5871,uplifting,367dmPOxuMP8FsrZHenNnq,0.544,0.699,9,-4.148,1,0.0341,0.258,0,0.144,0.293,141.844
5872,uplifting,5EgecsLTPr3SIftLpkjP13,0.61,0.762,11,-7.937,1,0.0413,0.0159,0.00686,0.149,0.841,99.004
5873,uplifting,41lUcQISelrYnkLUX66jwg,0.462,0.726,8,-4.141,1,0.0302,0.0385,0.00127,0.725,0.257,102.014
5874,uplifting,1TT6gRprLQ5vSWgoWpyKfR,0.431,0.955,7,-5.601,0,0.0361,0.0175,0.693,0.164,0.282,106.011
5875,uplifting,17dRP50Rx5DdSH9Qy4xR9A,0.614,0.959,1,-3.514,1,0.093,0.0168,0,0.312,0.484,83.264
5876,uplifting,6irIqeLIhGTo2C5tIJbMua,0.687,0.625,7,-9.114,0,0.0309,0.00358,0.019,0.635,0.802,105.107
5877,uplifting,3wUMQpY40eJrnqIDsyfYfQ,0.478,0.995,7,-3.851,1,0.0562,8.00E-05,0.899,0.615,0.724,174.015
5878,uplifting,00iVYbSh1B77akx1ITNWUL,0.373,0.884,4,-7.707,1,0.0421,0.00409,0,0.329,0.28,130.099
5879,uplifting,5FgP3DB5QMAFUpsLTECPPw,0.865,0.902,1,-4.802,1,0.249,0.206,0,0.819,0.588,148.007
5880,uplifting,1VAdsu7bFGNSaNXjN40OWy,0.697,0.939,10,-6.057,0,0.0578,0.0514,0.000107,0.17,0.797,125.785
5881,uplifting,1szyXwRucaH31QJOph4ej8,0.354,0.98,7,-5.028,1,0.0502,0.000785,0.858,0.173,0.579,154.623
5882,uplifting,3JkJarpiIEVpUWXwC71Iw4,0.465,0.866,2,-6.248,1,0.0322,3.80E-05,0.00992,0.139,0.526,162.789
5883,uplifting,5pdW8YkheqBfAQcp7ggiqZ,0.467,0.753,2,-3.467,1,0.0348,0.000433,0,0.0777,0.132,113.218
